34.3139069378,5.0505790953,-30.6341056842
34.3139069378,5.0506788302,-30.634195872
34.3139069378,5.0507879073,-30.6342418145
34.3139069378,5.0508949707,-30.6341998379
34.5796903292,5.1445699147,-30.7177590145
34.5796903292,5.1447414811,-30.7178187332
34.5796903292,5.144824873,-30.7177374008
34.5796903292,5.1449520953,-30.7177221951
34.8225737194,5.1342495583,-30.8398700832
34.8225737194,5.134546495,-30.8399328696
34.8225737194,5.1345953151,-30.8397971223
34.8225737194,5.1348020577,-30.8398412019
35.003224197,5.1523741337,-30.9495229682
35.003224197,5.1525683218,-30.949466184
35.003224197,5.1526783704,-30.9494304548
35.003224197,5.1527974061,-30.9495544058
35.5180430824,3.8106050567,-28.8665900168
35.5180430824,3.8107379829,-28.8665529949
35.5180430824,3.8108453505,-28.8665977342
35.5180430824,4.1164848801,-29.3764662775
35.5180430824,4.1167696419,-29.376575241
35.5180430824,4.1168538817,-29.3764940126
35.419838416,4.6260257717,-30.0807926806
35.419838416,4.6261767042,-30.0807567418
35.419838416,4.6262527626,-30.0808795848
35.3212571957,5.1151385738,-31.1565648478
35.3212571957,5.1155273497,-31.1564844465
35.3212571957,5.1155766605,-31.1565784647
35.3212571957,5.115691835,-31.1565579915
35.5180430824,4.2948234168,-31.1503866568
35.5180430824,4.2949414643,-31.1504389457
35.5180430824,4.2951155669,-31.1504994414
35.5180430824,4.2952016984,-31.1504169239
35.576786626,4.1941963885,-31.07637107
35.576786626,4.1944128148,-31.0764715654
35.576786626,4.1945497035,-31.0764343813
35.576786626,4.1946606852,-31.0764810608
35.576786626,4.1947708583,-31.0764382133
35.4984321011,4.6071482002,-31.1079824191
35.4984321011,4.6072994526,-31.1079526372
35.4984321011,4.6073524731,-31.1078954155
35.4984321011,4.6075997442,-31.1080159216
35.4984321011,4.6078594406,-31.1079232424
35.576786626,4.4642713183,-29.6921757668
35.576786626,4.4644198222,-29.692145824
35.576786626,4.4647144014,-29.6922068624
35.4984321011,5.0278720865,-31.25238437
35.4984321011,5.0279786838,-31.2524489797
35.4984321011,5.0282338675,-31.2524085186
35.4984321011,5.0282832156,-31.2525028184
35.4984321011,5.0283988364,-31.2524822796
35.576786626,4.7135231449,-30.6124315806
35.576786626,4.713825235,-30.6124844226
35.576786626,4.7139401146,-30.6124638086
35.5376391448,5.1360726955,-31.2223848973
35.6353966612,4.7587045307,-31.1297628863
35.6353966612,4.7589012063,-31.1297054957
35.6353966612,4.7590546535,-31.129669414
35.6353966612,4.7591322093,-31.1297943471
35.4788061723,5.4483505173,-31.4183432961
35.4788061723,5.4484575942,-31.4184081496
35.4788061723,5.4487627098,-31.418462302
35.4788061723,5.4488783061,-31.4184417622
35.5376391448,5.3892013741,-31.6660065198
35.5376391448,5.389317493,-31.6659859795
35.4984321011,5.5888685615,-31.3693643884
35.4984321011,5.5890644217,-31.369306976
35.4984321011,5.5892173369,-31.3692709083
35.4984321011,5.5892963394,-31.369396358
35.4984321011,5.7963934088,-31.2942058627
35.4984321011,5.7965440092,-31.2941759945
35.4984321011,5.7965960095,-31.2941184794
35.4984321011,5.7968450778,-31.2942397961
35.926470435,4.0114218154,-30.7402887709
35.926470435,4.0115490185,-30.7402567471
35.926470435,4.0116191216,-30.7402312431
35.926470435,4.0117309995,-30.7401950729
35.926470435,4.0118491627,-30.740319444
35.926470435,4.01211005,-30.7402263746
35.4984321011,5.9716907164,-31.324554315
35.4984321011,5.9718096749,-31.3246070151
35.4984321011,5.9719847239,-31.3246680068
35.4984321011,5.9720686386,-31.3245849862
35.4591652676,6.196871899,-33.0917785979
35.4591652676,6.1971734225,-33.0918962578
35.4591652676,6.2112424255,-31.3170064035
35.4591652676,6.2114608797,-31.3171078215
35.4591652676,6.2115961459,-31.3170704909
35.4591652676,6.2117080275,-31.3171176084
35.576786626,5.7574935043,-32.2153519524
35.576786626,5.7575737761,-32.2154790213
35.7133370009,5.2584361452,-31.3404769772
35.7133370009,5.2588273482,-31.3403959281
35.7133370009,5.2588771214,-31.3404906252
35.7133370009,5.25899302,-31.3404699845
35.5572203166,5.9752435911,-32.4937442519
35.5572203166,5.9755500157,-32.4938100591
35.6158747703,6.631882016,-33.7915075164
35.6158747703,6.6319982195,-33.7915569685
35.9457596159,5.3212087059,-31.6727142506
35.9457596159,5.321258557,-31.6725752512
36.3855127676,5.2574435949,-31.8287887238
36.3855127676,5.2576212988,-31.8288505798
36.3855127676,5.2577077869,-31.82876635
36.3855127676,5.2578396213,-31.8287506072
36.5932440831,5.3493331095,-31.9405385504
36.5932440831,5.3494373146,-31.9406327304
36.5932440831,5.3495512269,-31.9406806927
36.5932440831,5.3496629479,-31.9406368212
54.3859071308,-30.0189987621,0.716167071
54.3859071308,-30.0189099032,0.7162106382
54.7931332781,-30.6212508928,0.33598374
54.7931332781,-30.6212396398,0.3359380317
54.7931332781,-30.621221413,0.3359342579
54.7931332781,-30.621122246,0.3358855935
54.7931332781,-30.6211153304,0.3359741042
54.7931332781,-30.6210292608,0.3358565456
54.7931332781,-30.6210146427,0.3359751216
55.0517311809,-30.4684837522,0.5295769969
55.0517311809,-30.4684634532,0.5295762344
55.0517311809,-30.4683690994,0.5297183732
56.1578114652,-34.1114668265,0.8295323993
56.1578114652,-34.111461302,0.8296250446
56.1378203819,-33.5877765965,0.6851536752
56.1378203819,-33.58755338,0.6850252091
56.2775260131,-33.1379401133,0.6287774271
56.2775260131,-33.1378121483,0.6288513149
55.765969343,-30.7575849915,0.3931752615
55.765969343,-30.7575734715,0.3931288973
55.765969343,-30.7574618981,0.393175183
55.765969343,-30.7574476773,0.3931655066
55.765969343,-30.7573457107,0.3931665532
55.8366151185,-30.8703664809,0.6340300136
55.8366151185,-30.8702505679,0.6341729221
56.3073927628,-32.338762155,0.7445140489
56.3073927628,-32.3387511437,0.744467555
56.0777805536,-31.2115869465,0.2436507848
56.0777805536,-31.2114876538,0.2437909
56.0777805536,-31.2112532933,0.2437777783
56.0777805536,-31.2112440304,0.2436786706
56.1578114652,-31.4805164888,-0.7965094467
56.1578114652,-31.4804724244,-0.7964812367
56.1578114652,-31.4804691592,-0.7963875451
56.1578114652,-31.4803439186,-0.7964271484
56.1777914777,-31.2881983744,-0.3262218414
56.1777914777,-31.2881538321,-0.3262735541
56.1777914777,-31.2880711163,-0.3261478367
56.1777914777,-31.2879463998,-0.3261481561
56.1777914777,-31.2879441955,-0.3261967825
56.2775260131,-31.6436503226,0.499146445
56.2775260131,-31.6434157683,0.4991334678
56.1478173084,-31.0327272139,0.3631351819
56.1278206839,-30.927047358,1.5992071092
56.1278206839,-30.9269176204,1.5991077829
56.1278206839,-30.9269096888,1.5991362873
56.1278206839,-30.9268239538,1.5990785747
56.1378203819,-30.9229226292,1.7195070462
56.1378203819,-30.9228797848,1.719535404
56.1378203819,-30.9228770725,1.7196286319
56.1378203819,-30.9227546944,1.719590069
56.1478173084,-30.9584142311,1.1512153285
56.1478173084,-30.9582890564,1.1512895886
56.1478173084,-30.9581661681,1.1512897614
