0.9033042963,-0.0635823024,-0.5508436199
1.1742955852,-0.0999264753,-0.8079408428
2.0775998816,-0.1257855983,-1.0758181169
2.0775998816,0.0795463783,-1.1338603929
5.8714779262,-0.241374148,-2.2256065855
6.7747822225,-0.2905473819,-2.421300444
8.907858,-0.372164,-2.491766
10.258947,-0.337053,-2.544859
13.465759,-5.264485,-5.120169
13.644453,-4.610777,-4.670846
13.703541,-4.62561,-4.808285
13.937574,-5.265557,-5.165707
14.053232,-5.264518,-5.763339
14.168005,-5.399816,-5.81564
13.995515,-3.993749,-5.530325
13.762395,-2.835008,-4.743961
14.39497,-5.17537,-6.515584
13.937574,-2.929688,-4.793944
14.225066,-4.076608,-7.09754
17.645058,-3.9375,-3.420687
17.827913,-0.369441,-2.372141
19.013502,-0.392225,-2.338232
21.282413,-6.518174,-4.102018
21.282413,-6.518055,-4.102059
21.282413,-5.965609,-5.913222
21.282413,-5.965475,-5.913271
20.557186,-2.108682,0.62803
21.394373,-5.173716,-4.278908
24.341103,-17.345409,-12.114822
27.324867,-30.063053,-13.321326
20.400791,0.184831,0.550425
20.400789,0.184924,0.550424
23.169218,-11.747952,-14.55069
23.169218,-11.747893,-14.550684
27.627655,-30.858858,-13.095523
26.67771,-26.515356,-9.772418
21.762815,-5.330461,-4.165325
23.304401,-11.798154,-14.574929
24.532022,-17.019703,-12.533622
20.673613,0.07039,0.76506
27.899317,-30.943708,-13.639717
24.064253,-14.368859,-14.349902
24.783821,-17.328281,-11.721259
23.2031,-10.48192,-16.119186
27.600302,-29.435375,-12.171539
23.2031,-10.481787,-16.119221
27.791056,-30.130484,-15.129764
23.770374,-12.577945,-14.172666
24.658312,-16.10898,-13.27937
23.304401,-10.222057,-16.227198
23.671442,-11.803973,-16.188946
23.304401,-10.221864,-16.227217
23.671442,-11.803928,-16.188873
27.324867,-27.470087,-13.743175
20.866026,0.461604,2.397194
27.600302,-28.433243,-13.823541
23.770374,-11.8844,-16.295111
20.789303,0.965077,0.085526
23.770374,-11.884206,-16.295132
27.380234,-27.437597,-13.372876
24.815077,-16.300819,-13.090519
27.407864,-27.469625,-11.203574
27.627655,-28.149454,-11.823294
27.899317,-29.165134,-9.072701
27.654972,-27.684763,-13.489986
24.626812,-14.344616,-13.229379
27.435459,-26.291338,-12.493537
24.908562,-15.21734,-11.933549
24.783821,-14.526625,-13.4425
24.595266,-13.713845,-12.856529
27.654972,-26.861801,-12.210331
24.626812,-13.398452,-11.077895
27.545492,-25.61208,-13.041737
28.353571,-29.090569,-11.229582
28.353571,-29.090464,-11.229582
23.605213,-7.957049,-20.846567
28.033895,-26.55002,-12.707726
24.161263,-9.857612,-18.295889
28.033895,-26.549902,-12.707726
28.060711,-26.172367,-12.724666
24.481285,-9.768497,-14.540817
22.950962,-2.715879,-7.733388
25.551306,-13.902603,-12.658736
23.966774,-6.903216,-22.121408
26.505621,-17.846369,-11.058514
26.505621,-17.846294,-11.058637
23.538761,-4.417905,-20.235949
23.121681,-2.509909,-8.018114
23.425276,-3.104345,-7.536139
26.563139,-16.187954,-11.583441
26.563139,-16.18782,-11.583471
25.381853,-10.939287,-18.032888
23.59194,-3.124209,-7.064123
23.704475,-3.552516,-22.393524
23.304401,-1.515801,-22.26317
23.691267,-3.178845,-7.328591
23.358215,-1.584646,-7.020829
25.381853,-10.298969,-15.034953
29.738104,-28.471516,-10.862869
23.724266,-2.364475,-7.066786
23.658213,-1.961985,-7.809344
23.953741,-3.092851,-7.524142
23.7901,-1.820439,-7.536076
35.498432,-51.603333,6.476638
26.876743,-14.304313,-10.173533
23.737452,-0.394988,-2.208737
24.148355,-1.813088,-8.058277
24.373045,-2.717046,-7.868778
35.498432,-49.018013,4.88342
35.341003,-47.807205,5.674574
34.660912,-44.779327,5.621924
35.43951,-47.983143,3.960627
24.481285,-0.396769,-2.149093
22.06325,11.099277,7.574691
31.370398,-28.967501,-12.821016
35.043198,-44.798489,3.871448
35.043194,-44.798409,3.871436
35.083103,-44.115772,3.800086
34.782253,-42.562027,4.75114
34.882931,-42.985641,5.024867
29.588387,-20.148691,-20.277988
35.103035,-43.918564,5.43911
35.103035,-43.918488,5.439101
26.273977,-5.721074,-4.59285
35.321259,-44.552967,5.465439
28.033894,-12.7443,-19.455858
22.454252,11.508492,8.227568
22.664217,10.847987,6.356585
21.726294,15.280646,-1.367774
22.383753,12.474535,7.389589
22.733702,11.08789,7.137346
22.559521,11.932903,5.566476
22.768349,11.100059,7.122762
34.882931,-40.977829,1.579803
22.348406,13.053556,6.252919
22.454252,12.632994,5.731312
22.837461,11.07297,6.979196
34.660912,-39.533718,4.526602
22.408457,13.394528,-40.746483
22.559521,12.868414,6.293196
22.513975,13.263478,-31.474159
22.974953,11.672267,5.749377
34.620335,-38.435333,3.597958
28.300611,-11.133653,-21.341335
35.023216,-40.070381,1.596998
22.629381,13.360017,6.630996
21.726294,17.614317,-35.036835
21.980473,16.65033,0.924282
21.980473,16.65045,0.924277
21.944368,16.952526,-31.869539
21.835646,17.67906,-0.207478
21.835646,17.679193,-0.207485
34.660912,-37.117764,2.218003
35.043194,-38.37468,1.23097
22.549021,15.54078,-30.682112
22.549021,15.54087,-30.682152
31.277468,-21.816063,-20.109856
31.277468,-21.815945,-20.109787
22.513975,16.029432,-43.475376
21.653038,20.075859,-36.933514
21.799265,19.453405,-34.275036
35.810432,-40.561752,3.440969
22.159967,18.276463,-34.562843
28.406404,-8.59418,-34.175392
21.944368,19.337234,-36.249416
21.542618,21.115187,-36.417706
23.033094,14.973575,-42.55302
22.618919,16.796024,-42.758579
23.033094,15.486859,-44.410229
28.694765,-8.891593,-34.170197
22.195663,19.223789,-37.115963
21.762815,21.103886,-37.352467
22.443693,18.395334,-36.430336
21.726294,21.524843,-36.228394
22.124205,19.866341,-36.370064
22.124205,19.866444,-36.370113
