13.2376249779,-1.7088872301,0.6615632796
13.0870981528,-0.9597505688,0.1141436366
13.3327626962,-0.6870822161,0.4256132098
13.71,-0.96,0.29
13.4311011473,0.2494989762,-0.4052971367
13.8683479939,-0.9033968802,0.6112338452
13.6209201798,0.2358819764,0.5415297414
13.89,-0.16,0.74
14,-0.5,0.52
13.8519541587,0.1907899415,-0.2007899415
14.07,-0.14,0.48
14.1823750221,-0.2111127699,-0.0815632796
14.3488988527,-0.5694989762,1.8852971367
14.34,-0.34,0.08
14.42,-0.45,0.44
14.55,-0.62,0.4
14.2716520061,0.6233968802,0.3487661548
14.9880458413,-1.0907899415,1.0807899415
15.0590798202,-0.9158819764,-0.3815297414
14.9129018472,-0.0402494312,0.9258563634
15.7672373038,-0.5529177839,0.3743867902
15.8903082658,23.7207267322,4.2809284107
16.1810403475,22.877357072,2.041433423
16.21,24.3,3.16
16.5,24.54,3.38
16.2389596525,25.722642928,4.278566577
30.7735271017,-35.6025218821,-5.8303189874
16.808967925,24.8904890431,2.1841028775
16.4325274476,26.5692865056,3.363477285
30.4880452112,-33.4479203669,-5.9666179317
16.99,25.03,3.83
30.6061430918,-32.9304388337,-4.3544080847
17.1096917342,25.3592732678,2.4790715893
17.171032075,25.1695109569,5.4758971225
17.2568213971,25.1837362649,2.8460234343
16.9512978053,26.5402280612,2.4320342288
31.223022124,-34.9170025425,-4.2168884124
17.33,25.07,3.29
17.1781376097,25.7496022185,3.3453378727
31.7834153694,-37.0501518188,-4.5376238352
31.31,-34,-5.02
31.2385212908,-33.5487712717,-5.0905159572
31.39,-34.11,-4.88
31.5942800458,-34.1463548291,-6.2955497955
18.2274725524,23.5707134944,3.216522715
31.54,-33.57,-5.13
31.6,-33.5,-5.02
31.59,-33.43,-4.95
31.8,-34.13,-4.88
31.6057199542,-32.8536451709,-3.7444502045
32.1738569082,-35.2895611663,-5.4055919153
18.1,25.77,3.35
32.1319547888,-34.5520796331,-4.0733820683
18.13,26.02,3.59
18.24,25.93,3.26
31.3965846306,-29.8098481812,-5.3623761648
32.26,-33.2,-5.07
32.376977876,-33.3429974575,-5.5431115876
32.3064728983,-31.5374781179,-4.4296810126
19.2487021947,24.9997719388,4.2679657712
19.0031786029,26.8562637351,4.3339765657
19.3018623903,26.1103977815,3.1746621273
